openml_id,MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,target_max,target_min,targets_q_0.25,targets_q_0.5,targets_q_0.75,targets_skewness,targets_kurtosis,name,data_table
815,28.0,24.0,2.0,0,8,52,0,8,0.1268949438613172,0.0889519942760158,1.5519727967980446,0.0367773459304026,0.173076923076923,0.0,19.384615384615383,2.690174359491324,0.3410900855514781,0.2164791970397838,5.892702834338864,7.233553640318582,36.025219436065015,78.13516317809584,7.558826772455919,6.116988875826512,5.844222313908142,4.104442023880739,5.777777777777778,6.777777777777778,7.30629485063698,-0.5525372285866551,0.5222894465191309,5.106733333333334,5.496933749714471,19.0,13.114877048604,10.03472222222222,6.657923009817066,9.97222222222222,6.75629850172744,1.2777777777777777,1.2018504251546631,9,0,0,0.25,52,6.0,9,3,,0.3333333333333333,0.0715585007245433,17.72222222222222,13.05543735171076,4.572811302599425,4.123583787828794,-0.0417279281627125,0.4176195734177726,0.0356571944153643,0.0173730234218015,0.173076923076923,0.0769230769230769,0.4444444444444444,10.01128472222222,6.701976599696685,0.4444444444444444,0.117371946453478,36.02521943606502,73.03937701530445,0.8761313979371244,0.1355626569677598,,,,,,,,no_name,no_data_table
816,4114.0,4078.0,2.0,0,7,8192,0,8,0.0022502962580412,0.0001859034066037,4.321927062823218,0.0,0.0009765625,0.0,2665.817321777344,248.68539297046743,0.0067370532197244,0.0047757028388902,0.0055252778717372,0.0049889423725719,0.916103946824974,0.4923568355604539,,,,,1024.0,1.55764271875,0.5914307908457107,-1.1950360713857109,0.0067285264554239,1.1558370912374998,0.4387705438143062,1.563298875,0.5946022488740897,0.0026571600494384,0.0105527482045847,0.0068164999999999,0.0194037084526202,-1.5633335000000002,0.5946234955943611,8,0,0,0.0,8192,0.0,8,0,,0.05,5.998975750331556e-05,3.126632375,1.1892256957163272,0.9016094775370518,0.3434352454503314,-0.0057382149340257,0.0142175424676333,2.016367164227727e-07,1.264994882316147e-07,0.0009765625,0.000732421875,0.75,0.0039929244558584,0.0146782848053258,0.095,0.001036763225207,0.9161039468249736,0.4919136295016697,1.0564224506823583,0.0749946266873048,,,,,,,,no_name,no_data_table
817,25.0,23.0,2.0,0,3,48,0,3,0.0541252425932464,0.0516996409477712,1.5835527001682883,0.0009398670352451,0.0833333333333333,0.0,21.84375,1.7309948252685168,0.1379792718965057,0.1238996089571627,0.8595146276595744,1.101491763374047,49.44315381205674,97.7411641485787,6.509045160850049,8.402214000982204,4.491524392993313,4.641477316224735,12.0,6.55,11.300571519470449,-0.5682691624267422,0.8272202039381538,4.966709999999999,8.550159898680258,15.525,21.67415896099931,8.620833333333334,10.651422619511653,8.587499999999999,10.6707056155314,1.525,1.5649813630413196,4,0,0,0.0,48,3.0,4,1,,0.3333333333333333,0.0153864363724166,14.0,22.02922301550072,4.047499213033217,6.639367834621227,-0.1291465310377185,0.4455920696216807,0.0193944353518821,0.0140724314845276,0.0833333333333333,0.0208333333333333,0.25,8.630833333333335,10.64423487673544,0.4444444444444444,0.0740727091942738,49.44315381205674,97.70535209081174,0.6066481338444903,0.1077791023383728,,,,,,,,no_name,no_data_table
818,165.0,145.0,2.0,0,7,310,0,6,0.3984763994665835,0.2864305007815168,2.650659944651609,0.190009066765622,0.0258064516129032,0.1428571428571428,80.42822580645161,6.063286254808206,0.3000355566841953,0.2781594039682447,256.76040883479874,1628.473516933136,2171.571261564598,8340.178157196284,68.19232098772154,150.65913417764554,63.58369297881898,144.9280837143177,38.75,36.1852484375,75.99425545657627,2.373361352584582,4.043431811630085,25.88955964875,53.80927601492463,112.90565,240.66279741873137,72.44875570564515,156.63530187887943,75.0648375,164.04662831423622,38.14690625,95.76350399376906,8,0,1,0.15,310,0.0,7,10,7.0,0.1568627450980392,0.0252682654333017,74.75874375,157.91552663834324,20.661550173984068,43.139112721180375,1.4654127723298596,1.382983363296565,0.0179883644452694,0.0368913644176039,0.0516129032258064,0.0032258064516129,0.0625,72.22188047715055,156.0981614421826,0.2654320987654321,0.0755713689885249,2171.5712615645984,5140.67421454873,1.367504024145788,0.0736176609894036,,,,,,,,no_name,no_data_table
819,4785.0,4732.0,2.0,0,5,9517,0,6,0.0074514632203249,0.0083198128826914,3.356808990492047,1.316445962906816,0.0006304507723021,0.0,4755.190291058107,12.883149028383295,0.1279000830822069,0.1263438617482331,0.5645000954686576,1.6331671094710094,112.36993707523855,263.6216374808104,,,,,1586.1666666666667,6.271516666666667,11.990070715457298,0.5765521294411621,1.6386636657820626,5.8846865,11.845490295740268,17.6479,35.94388096213318,-2.098847795173549,5.000975911922722,-1.8163166666666664,4.025319033525997,-19.31745,39.96663812650496,6,0,0,0.0,9517,0.0,6,6,,0.0705882352941176,0.0856263834858255,36.96535,75.90737996884756,5.102080959976472,10.178725280883723,-0.0159010054094447,0.127511986313365,0.0492334372349571,0.0627836154698955,0.0006304507723021,0.000105075128717,0.1666666666666666,-2.1635243185665094,5.072728471463609,0.1380636141209367,0.112772455272444,112.36993707523897,263.58967975054685,0.4383590926822074,0.0753846807251587,,,,,,,,no_name,no_data_table
820,142.0,93.0,2.0,0,11,235,0,12,0.2303102355283402,0.0962862551613426,2.584753573810202,0.0001560872592192,0.051063829787234,0.0,95.11436170212764,13.916407082141475,0.7487009972293168,0.2689866929985822,1436.1083916331895,450.9430582632253,2110.24119485361,5271.866170427355,155.3971516512453,538.3115240228854,155.2942624272147,537.9551052957409,19.58333333333333,63.225,17.246626811166188,0.6500205924544434,0.8089270970440576,46.022375,13.156763501221096,358.425,512.0820568566579,202.473085106383,523.8760025420735,194.04999999999995,526.5303159708504,145.75,504.8928104063277,12,0,0,0.8333333333333334,235,0.0,12,11,,0.1666666666666666,0.0028567876027121,212.67500000000004,23.02027268616631,45.410321076753256,7.247113624292515,0.9747052051933672,0.3350888175135991,0.0005455171527859,0.0001990564141884,0.051063829787234,0.0170212765957446,0.3333333333333333,195.21773049645387,526.1607461753571,0.2777777777777778,0.0598617718966821,2110.24119485361,800.2887786670468,0.7772441385461947,0.206426582824282,,,,,,,,no_name,no_data_table
821,16040.0,6744.0,2.0,0,15,22784,0,16,0.0239199939011929,0.0593413810305386,4.329584230920727,0.685192684827119,0.0007022471910112,0.0,,,0.1488005206250914,0.1769900428293002,34.189098029775906,114.3507509940017,271198511.78520256,1084794047.0799932,90.84698067916376,362.5900832944636,24.660980006673174,97.8712954968883,1424.0,255.78732525,1022.7900534458392,468.6762679593557,1794.9535824450168,104.25675548478748,416.7805280082739,457661.068840125,1830640.781642649,488.32277900583466,1952.0924033608933,84.36431499999999,336.3030097480656,0.1510071875,0.4972145327966213,16,0,0,0.0583333333333333,22784,0.0,16,15,,0.0409207161125319,0.0419199833885432,457660.9178329375,1830640.2885778989,4117.1189990745615,16468.081221811284,6.136847114838832,18.01810752955767,6.242654783063233e-05,8.754297424222208e-05,0.0007022471910112,4.3890449438202246e-05,0.0625,117.03388343636172,466.976001547876,0.0786768305475907,0.0553360279815994,271198511.7852034,1084794047.0798924,,,,,,,,,,no_name,no_data_table
823,11726.0,8914.0,2.0,0,7,20640,0,7,0.0369861860136937,0.0687004382057862,4.730744728139019,0.0446917750023546,0.0003875968992248,0.0,,,0.3100303634396286,0.3512966270252144,1693738.2716502114,6357703.033342259,1665314233.8755546,4707683652.746091,22654.67871816612,62438.95979554682,19086.639676485647,52963.74243784336,2580.0,18558.15123125,51144.09114191434,19.18385248147296,25.408530067050936,12965.947497614998,35739.053960712794,73454.8687625,173095.29126362604,26502.829555895714,72879.20475815737,22987.97435,63325.414104463336,1880.0049875,5300.88572218025,8,0,0,0.25,20640,0.0,8,6,,0.0373831775700934,0.0047947568702084,71574.863775,167818.2068151322,14941.236529783033,40596.60344464635,2.38683000765627,1.8287577568183224,0.0027296927089223,0.0066569038157737,0.0003875968992248,4.8449612403100775e-05,0.125,23800.97340541929,65561.97729684669,0.0719740454205141,0.0068362151005096,1665314233.875561,4707648097.502366,,,,,,,,,,no_name,no_data_table
824,274.0,226.0,2.0,0,9,500,0,10,0.016758020960611,0.0306820909403623,2.807320320160349,4.681111291435603e-16,0.02,0.0,147.8365,11.103198515948868,0.0640710250890292,0.1456568101056097,0.0640710286083034,0.1456568179661124,1.0000000563358598,0.498493136271092,,,,,50.0,1.697912475,0.0695016714016099,-1.156713611925572,0.1365060705037249,1.26304851183,0.0580704625753561,1.7656451999999998,0.1654914396972443,2.199999996310709e-09,1.6558314461921704e-08,-0.0094238,0.0439931209207126,-1.8333359,0.2211996682383739,10,0,0,0.0222222222222222,500,0.0,10,0,,0.1428571428571428,0.0009968895725584,3.5989811000000005,0.3796987692100878,1.000000028167929,6.940305908158971e-09,-0.0285239316072696,0.0420465985537406,0.0,0.0,0.02,0.018,0.9,0.0083754613333333,0.0127510345140373,0.2448979591836734,0.0129905389420061,1.0000000563358598,1.3880612084920826e-08,1.1647990906001122,0.0805757379559001,,,,,,,,no_name,no_data_table
825,283.0,223.0,2.0,0,19,506,0,16,0.173109079136149,0.2138191548838575,2.6965820309465878,1.0041689519849606,0.0395256916996047,0.1764705882352941,75.14303359683794,5.946022331874162,0.040292240802596,0.0803610658036098,63.87593493014003,2536.435466191313,16652.691142906886,177460.79388260064,,,,,25.3,27.54702425847458,227.7071732860858,148.84176052112358,163.3282884651701,13.198896129406778,108.9912930700899,62.03359915254237,474.4886066743453,33.12142914383332,253.7930605700521,38.47843779661017,316.00505963348456,1.6195120338983056,18.888292856636888,20,1,3,0.0062291757207011,506,0.0,17,110,5.666666666666667,0.0930232558139535,0.1027213197349015,60.41408711864407,472.4324340656733,16.232813723303924,128.56619082036042,10.15404638848468,6.8959482688604,0.0362955036551837,0.1116692795400761,0.233201581027668,0.0019762845849802,0.0084745762711864,34.59464039390053,270.2548122014511,0.2006933535561454,0.1116140106284211,16652.691142906897,175307.75313373242,2.26975129484687,0.1035980566936844,,,,,,,,no_name,no_data_table
826,337.0,239.0,2.0,0,10,576,0,0,0.0382318044404418,0.1878958470822133,1.614080682014861,0.5521252085288224,0.0190972222222222,,51.60850694444444,3.2384739059832333,0.0405087295287906,0.1356894673101183,0.0081979933110367,0.0313279549104691,0.1958528428093645,0.1690299346323104,0.0,0.0,0.0,0.0,52.36363636363637,0.4615384615384615,0.4104406637524339,-0.7003135572471509,1.0746242608050751,0.1425576923076923,0.2979421664324496,1.0,0.0,0.2948717948717948,0.1136045021378242,0.0961538461538461,0.2009592381171251,0.0,0.0,11,4,11,0.0123076923076923,576,0.0,0,17,0.0,0.3055555555555556,0.1161553420728616,1.0,0.0,0.4405810952789783,0.0425533423343689,0.9831689234438088,0.5896125674518006,0.3473517786561265,0.1283404991642391,0.0451388888888888,0.0329861111111111,0.7307692307692307,0.1690751445086705,0.1776688118077124,0.4302925989672977,0.088663154273691,0.1958528428093645,0.0372127650048725,2.842869218358322,0.0579390101454659,,,,,,,,no_name,no_data_table
827,333.0,329.0,2.0,0,2,662,0,3,0.0117857567335588,0.0002964316742768,2.999980208063812,0.0,0.0045317220543806,0.0,330.476586102719,0.1382683297133954,0.0112769506857925,0.0039183416051571,0.6967570442027232,0.31660761946347,104.19884029971396,124.92165602935526,,,,,220.66666666666663,12.075343916666668,8.022761545956278,0.0361440826398951,0.1004970117611254,8.983392900299998,5.942909595342769,52.768912666666665,34.38718904266706,23.48797887613293,16.866261121244296,23.272310333333333,16.51180791352151,-1.5373953333333332,4.541052857043434,3,0,0,0.0,662,1.0,3,3,,0.125,0.0006681659644481,54.306308,31.60863225089759,8.947933050819206,6.01664371777629,0.1141277274955851,0.2548273896715434,0.0,0.0,0.0045317220543806,0.0045317220543806,1.0,23.346071130653268,16.62896101655769,0.21875,0.0090246410527421,104.19884029971398,124.9150241292504,0.3402318708180256,0.0665559805882348,,,,,,,,no_name,no_data_table
828,53.0,47.0,2.0,0,99,100,0,100,0.0289130764377509,0.0133003195898253,2.0,0.0,1.0,0.0,4.1646875,0.4542171616702831,0.0820446901619681,0.0659774729166619,0.0820446950742029,0.0659774768298712,1.0000000594510658,1.0527810807176656,,,,,1.0,1.67380748,0.1432699178265534,-1.1303252877997396,0.4235836081272775,1.248591101016,0.1094543055136557,1.7691991500000004,0.3202487583710978,2.40000000004811e-09,2.9202186164574024e-08,-0.0100929949999999,0.0969630999327223,-1.7089452999999997,0.1329376601992167,100,0,0,0.0018181818181818,100,5.0,100,3,,0.25,0.0,3.4781444500000003,0.3216441906108747,1.000000029725532,3.330799961646623e-08,0.0247924619421796,0.2229980861077469,0.0,0.0,1.0,0.6,0.6,-0.0023522135,0.0461950774378799,0.375,0.0378569598416477,1.0000000594510658,6.661600102017861e-08,4.075001292652874,0.0984603061323583,,,,,,,,no_name,no_data_table
829,55.0,45.0,2.0,0,4,100,0,5,0.0652799431850543,0.0950648200885889,2.0,0.0,0.05,0.0,42.695,3.8779648156102593,0.1527435679012362,0.2866452236969235,0.1527435754103171,0.2866452379268039,1.0000000445043182,0.6974221928381333,,,,,20.0,1.5883679999999998,0.1697730960244253,-0.966477089730622,0.294969507894244,1.1060433216,0.1462328961619028,1.9465290000000004,0.3630727926552746,4.5999999991108717e-08,3.57770876275732e-08,-0.0733184,0.1516480660824594,-1.7214508000000002,0.1623384912634708,5,0,0,0.1,100,0.0,5,0,,0.25,0.0,3.6679798,0.4181486548773058,1.0000000222521588,1.6000577420337334e-08,0.1681741320073209,0.2737220358452648,0.0,0.0,0.05,0.04,0.8,-0.0385696366666666,0.0700438223132722,0.3749999999999999,0.0554909477574393,1.000000044504318,3.2001155420760225e-08,0.733586031257498,0.0826947587689734,,,,,,,,no_name,no_data_table
830,159.0,91.0,2.0,0,9,250,0,10,0.0325927937408551,0.0399901689336436,2.5848699190400284,0.0,0.04,0.0,74.837,6.043843410669304,0.1085909365723523,0.1785928422052045,0.1085909406345619,0.1785928486121527,1.0000000423655926,0.655580743865604,,,,,25.0,1.6614907250000002,0.1590404468788019,-1.0235853316188757,0.4846054658794218,1.25181766857,0.1271057189158479,1.8843636,0.4864727874239672,9.599999999032604e-09,1.4751271134758112e-08,-0.04097955,0.0555507866043167,-1.7959479000000005,0.2572358103009981,10,0,0,0.0888888888888888,250,1.0,10,1,,0.1666666666666666,0.0019015307541661,3.6803115,0.645633056183748,1.000000021182796,1.4734488003785784e-08,0.0657193784643949,0.2611651889369087,0.0,0.0,0.04,0.032,0.8,-0.0078096526666666,0.0477218250190909,0.2777777777777778,0.0225144521563084,1.0000000423655924,2.9468976764063803e-08,1.1530714836738083,0.0860857716011642,,,,,,,,no_name,no_data_table
831,209.0,189.0,2.0,0,6,398,6,4,0.1956657202360388,0.2092899134221613,2.145049227781357,1.2421544347044764,0.0175879396984924,0.75,inf,,,,,,,,,,,,56.85714285714285,,,,,,,,,,,,,,,7,0,3,0.0355731225296442,398,1.0,4,18,1.3333333333333333,0.1627906976744186,0.1694909911599275,,,,,,,0.089932768732153,0.1280318327649718,0.057788944723618,,,136.716902173913,594.4772200922943,0.2883845126835781,0.1842224938944899,,,,,,,,,,,,no_name,no_data_table
832,139.0,111.0,2.0,0,24,250,0,25,0.0203268659301774,0.0052468292655447,2.5848699190400284,0.0,0.1,0.0,48.1095,5.1298350930930825,0.069844084584924,0.107777422141513,0.0698440898306901,0.1077774307533215,1.0000000717821522,0.6413940198660766,,,,,10.0,1.6827957099999995,0.1353274961870985,-1.01917200513114,0.6348420389039756,1.22968074558,0.1342948840015567,1.94581628,0.629510390492651,3.200000022118841e-10,1.6285781119051527e-08,-0.0377564199999999,0.090631164592135,-1.7046685199999998,0.1142565416832956,25,0,0,0.0233333333333333,250,0.0,25,2,,0.1666666666666666,0.0018919350793616,3.6504848,0.6173510189406022,1.0000000358910754,1.816810345423869e-08,0.1211274264096879,0.3018610997051062,0.0,0.0,0.1,0.084,0.84,-0.0241225122666666,0.0517583053279195,0.2777777777777778,0.019096691952986,1.0000000717821524,3.633620806993382e-08,1.9270493683121712,0.1008832546837561,,,,,,,,no_name,no_data_table
833,5649.0,2543.0,2.0,0,31,8192,0,28,0.0030077276103554,0.008592149172458,4.095938797495001,0.60878903067569,0.00390625,0.0,1557.694839477539,165.76800707023736,0.0122133634039973,0.0359201979667186,0.0171066439214263,0.0861900308985655,1.5649122937343218,2.8276004620999013,,,,,256.0,1.2769602265625,0.808986055855196,0.9355699328303247,3.3895806353340023,0.8966991128156249,0.5233237189005321,6.17851978125,8.474093275999358,1.2014580029029849,1.705686181496792,1.054284234375,1.6338710923330455,-0.0303515624999999,1.2759066294075208,32,0,0,0.0,8192,0.0,32,9,,0.0546075085324232,0.0260774925331527,6.20887134375,8.22656913155202,0.9675910714133944,0.8055804157246658,0.6203400276887143,0.9056649166709244,0.0196302261682099,0.0535105370142221,0.00390625,0.00244140625,0.625,1.0690233564508749,1.6141357189092254,0.103450352986531,0.0331786368964995,1.5649122937343232,2.7836523072136847,1.9556658022163436,0.0980366570308132,,,,,,,,no_name,no_data_table
834,140.0,110.0,2.0,0,99,250,0,100,0.0210691084042817,0.0064943762307731,2.5848699190400275,8.926528984957934e-16,0.4,0.0,10.630875,1.1061752351474037,0.0514659994406358,0.046903305926175,0.0514660024960569,0.0469033084553156,1.0000000592502472,0.6962919882223487,,,,,2.5,1.712489325,0.1289598232231969,-1.147800662707934,0.4231822730772868,1.270118868144,0.1013281275315758,1.7694468300000004,0.311761250478374,-3.6400000009217934e-09,1.90615801672493e-08,-0.0022547549999999,0.0741858992113422,-1.7159468199999994,0.0960816848891555,100,0,0,0.0016161616161616,250,1.0,100,3,,0.1666666666666666,0.0018871913984842,3.48539365,0.314074425470193,1.000000029625123,1.9888519617254266e-08,0.0332899939435232,0.209457459937727,0.0,0.0,0.4,0.32,0.8,-0.0063972857999999,0.0404729102090441,0.2777777777777778,0.0178068948873837,1.0000000592502476,3.977704033792835e-08,4.062322755756095,0.093047032675145,,,,,,,,no_name,no_data_table
835,27.0,21.0,2.0,0,3,48,0,0,-5.600001415167551e-08,3.9191853172540215e-08,1.396240625180289,0.792481250360578,0.0833333333333333,,11.208333333333334,0.7532435771547096,0.0833333333333333,0.1812653934349931,0.0149724192277383,0.0431494123706435,0.1922773837667454,0.147938419358506,0.0,0.0,0.0,0.0,12.0,0.4444444444444444,0.5270462766947299,-0.336757330246914,1.617007257248136,0.3294666666666666,0.3906994049138032,1.0,0.0,0.3148148148148147,0.1756820922315766,0.2222222222222222,0.2635231383473649,0.0,0.0,4,3,4,0.0277777777777777,48,0.0,0,5,0.0,0.3333333333333332,0.1740776559556978,1.0,0.0,0.4338081726051576,0.0678147092538491,0.962913808990019,0.9135002480510336,0.4042553191489362,0.1702127659574468,0.1875,0.1458333333333333,0.7777777777777778,0.2222222222222222,0.2635231383473649,0.5,0.0,0.1922773837667454,0.0598066696958558,1.470471865058414,0.0444153398334675,,,,,,,,no_name,no_data_table
836,19.0,15.0,2.0,0,7,34,0,5,0.1085682168411179,0.1127392071929397,1.3138731442863292,0.3433891008768767,0.2352941176470588,0.6,8.360294117647058,1.0578730384213857,0.2210114221786573,0.2305182956383154,105971553.15394832,707100327.4427469,47287873508.92024,149231282404.7602,,,,,4.25,133378.315,410852.0747454205,0.1269112741872864,2.5295550113416727,96522.908706,296412.47442592337,191498.08,563302.2028271203,70901.19470588236,210446.45096651796,67678.495,202744.54630614253,244.16,480.564390875747,8,2,3,0.1555555555555555,34,2.0,5,5,1.6666666666666667,0.3636363636363636,0.1713893712327237,191253.92,563034.1892435107,71738.14669123648,216388.3130398961,0.8261088685229057,1.0132245466875045,0.1892676767676767,0.2182064931132914,0.2941176470588235,0.0294117647058823,0.1,61264.839090909096,181700.56308980772,0.4644549763033175,0.1316715207418981,47287873508.92026,149214525260.84967,1.230594608583291,0.1845013582202317,,,,,,,,no_name,no_data_table
837,547.0,453.0,2.0,0,49,1000,0,50,0.0079998084564179,0.0013965559462861,3.169908846129988,5.25175416477543e-06,0.05,0.0,106.650125,8.4108538662632,0.0267338278253315,0.0335038900268519,0.0267338294442423,0.0335038920245316,1.0000000603450188,0.3030092475663131,,,,,20.0,1.72275791,0.0466822036869326,-1.189809560693213,0.0716332283788505,1.2775527134999998,0.0360805753230704,1.74110198,0.1104258928025691,2.459999999997464e-09,9.161164707386931e-09,0.0025666999999999,0.0292159606409488,-1.74937782,0.1160526250926075,50,0,0,0.0008163265306122,1000,0.0,50,0,,0.1111111111111111,0.000526459038321,3.4904798,0.2168578499238427,1.0000000301725087,9.050219593853913e-09,5.090021713278943e-05,0.0442851707430286,6.012018024030567e-08,2.4037845401168576e-07,0.05,0.046,0.92,-7.381573333332791e-05,0.0123810022730353,0.1975308641975308,0.0063460611264372,1.0000000603450183,1.8100439754884512e-08,2.837215868904736,0.0881478771493193,,,,,,,,no_name,no_data_table
838,284.0,216.0,2.0,0,24,500,0,25,0.0143360643553764,0.0119499601280239,2.8073203201603487,0.0,0.05,0.0,99.4825,9.536135591214508,0.055308133676717,0.1190868079428135,0.0553081367865013,0.1190868148945426,1.0000000565466862,0.6556177858500271,,,,,20.0,1.65641552,0.1520082270220431,-0.9816872648694822,0.604347047057903,1.221778546884,0.132342098596484,1.96625064,0.5743012196629977,-4.4000000002775155e-09,1.820256392213936e-08,-0.03124716,0.0814413789139822,-1.76331476,0.1634647155082405,25,0,0,0.03,500,0.0,25,3,,0.1428571428571428,0.0009925833339709,3.7295654,0.6504134133558184,1.0000000282733428,1.3156118994293e-08,0.1229015027064239,0.3072264375043346,1.6064192513282205e-07,8.032096256641102e-07,0.05,0.04,0.8,-0.0224593942666666,0.0547612134167235,0.2448979591836734,0.0124933915146326,1.0000000565466862,2.6312238616758263e-08,1.8968544207075408,0.0905960190052021,,,,,,,,no_name,no_data_table
840,122.0,83.0,2.0,0,24,205,46,14,0.1479751422621925,0.1523174882677697,1.3923899613893929,1.124079565629171,0.1219512195121951,0.4705882352941176,inf,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,25,3,8,0.0316939890710382,205,6.0,17,45,2.125,0.2314814814814814,0.2624829526919701,,,,,,,0.1206791923907757,0.1631580861087609,0.2975609756097561,,,324.0552005864321,1614.371186084395,0.3699164345403899,0.2459962457948777,,,,,,,,,,,,no_name,no_data_table
841,488.0,462.0,2.0,0,8,950,0,9,0.1301848870414755,0.0468380341236105,3.16813489828541,0.0014824505264987,0.0094736842105263,0.0,357.8747368421053,32.04749987674645,0.4282617207013172,0.2661338142328833,22.985825043351262,29.53716271025421,65.78922168223625,130.68126925718414,40.23509750069664,17.21200674085347,39.42020540786033,17.06969308156731,105.55555555555556,11.47225,6.647246617491335,-0.7852374703357705,0.4360376918420592,7.683245033333334,4.928645845266141,56.208333333333336,23.988034126413943,41.01183473684211,17.38522499067097,41.63022222222222,17.046242350058986,25.70488888888889,14.398595942351848,9,0,0,0.4166666666666666,950,0.0,9,2,,0.1111111111111111,0.0055749737586801,30.503444444444444,17.39020325579255,7.1464508982335895,4.069047050175776,-0.0187044982192123,0.4709957009341844,0.0048202158492995,0.0029495165059992,0.0094736842105263,0.0042105263157894,0.4444444444444444,41.064294541910336,17.04217321384999,0.1975308641975308,0.0259843755713715,65.78922168223626,68.47317668146702,0.7971201467704353,0.1007378133025662,,,,,,,,no_name,no_data_table
843,16040.0,6744.0,2.0,0,7,22784,0,8,0.0231214316461919,0.0317350314561018,4.3599040360742265,0.5823785844495275,0.0003511235955056,0.0,,,0.0957796829342516,0.0747110405864973,37.17507448761516,90.05373496605067,77812065.14621276,220085755.394264,68.69719213611573,193.82416916554445,19.18339885092777,53.782898954924654,2848.0,190.211495625,537.3157700282429,973.4407251197184,2655.868739468279,78.17506653599999,220.6172270386884,352427.1118055,996807.9802064094,367.9718502386215,1037.587733687738,64.2260910625,178.51474179858815,0.16419725,0.3475035261731681,8,0,0,0.0,22784,0.0,8,7,,0.0408163265306122,0.0371870320541146,352426.94760825,996807.64249116,3118.9298718514306,8821.036000100501,11.486984489983694,25.73405739654288,9.67116835541442e-05,0.0001194729044858,0.0003511235955056,4.3890449438202246e-05,0.125,88.44332289095416,247.00660590598983,0.0786140979689366,0.0493143820939542,77812065.14621261,220085755.39409637,,,,,,,,,,no_name,no_data_table
845,509.0,491.0,2.0,0,9,1000,0,10,0.0081412652538415,0.0014429411866017,3.169907546387145,4.110147759744423e-06,0.01,0.0,284.25325,18.085469267788884,0.0204519043862887,0.0170342727490503,0.0204519054853487,0.017034273698882,1.0000000531727191,0.0837853671245853,,,,,100.0,1.721209,0.046701033698261,-1.1969485186183448,0.0413105868517167,1.2784347863699996,0.0345874710838839,1.7008792,0.0544286317500061,-4.6999999978147864e-09,5.186520994420049e-09,0.018672,0.0243236220895563,-1.7593568999999998,0.0220937395127116,10,0,0,0.0,1000,0.0,10,0,,0.1111111111111111,0.0005496565719302,3.4602361000000004,0.0633303241205278,1.0000000265863591,1.1824861693880867e-08,-0.0384326145753303,0.049394891597942,0.0,0.0,0.01,0.01,1.0,0.0101053646666666,0.0144341023470385,0.1975308641975308,0.0063307089137514,1.0000000531727191,2.364972387276736e-08,1.2065874024134466,0.0779384628029573,,,,,,,,no_name,no_data_table
846,11469.0,5130.0,2.0,0,17,16599,0,18,0.023120087399892,0.1043726051740046,3.279478487290311,1.6329050391145292,0.0010844026748599,0.0,7988.506175070787,504.5202138491776,0.2073120248256387,0.2745015863565044,6.077770686870477,46.46676185911456,4324.213994203097,18153.73945429055,,,,,922.1666666666666,23.957122222222225,88.46934386418539,1004.7917439598712,3017.0587346731354,17.644504966666666,65.05791138074267,62.346533333333326,228.51357321000845,-1.9945264513926544,4.525026700158214,-2.9974722222222225,7.927225567758508,-65.79014444444445,232.84491185542672,18,0,0,0.1176470588235294,16599,1.0,18,18,,0.0642857142857142,0.1068636325136932,128.13667777777778,461.31450758281983,17.780383005918345,65.14476889232574,9.736487973390172,30.32704647420171,0.0596080224918128,0.101948571560054,0.0010844026748599,6.024459304777396e-05,0.0555555555555555,-2.492175696326785,5.968927388838124,0.1223189520226292,0.1377257478684546,4324.213994203096,18152.657667859778,0.61754222726796,0.1235685969872788,,,,,,,,no_name,no_data_table
